epoch,step,test_accuracy,test_f1,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_loss,train_precision,train_recall
0,18,0.6787479519844055,0.6578947305679321,0.6205503344535828,0.7129277586936951,0.6107491850852966,,,,,
0,18,,,,,,0.6199793815612793,0.606693685054779,0.657961368560791,0.636404275894165,0.5796334147453308
1,37,0.752059280872345,0.7235996127128601,0.5046756267547607,0.8294736742973328,0.6416938304901123,,,,,
1,37,,,,,,0.7124613523483276,0.6748952269554138,0.5678793787956238,0.7879282236099243,0.590224027633667
